ITComponentId,agent,anomalyEnd,anomalyStart,infrastructure,metricType,relevanceScore,timestamp
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634232430000,1634232070000,60ed840f588aa700127280d6,mysql#galera_status#flow_ctl#paused-no_subject,0.7698540840300581,1634232790000
redisd8c18514db6a755b,linux60effb4aa06f320011336762,1634236560000,1634235720000,60ed840f588aa700127280d6,redis#info#memory#allocator_stats#fragmentation#bytes-no_subject,0.7634184228249498,1634236800000
redisd8c18514db6a755b,linux60effb4aa06f320011336762,1634236560000,1634235720000,60ed840f588aa700127280d6,redis#info#memory#fragmentation#bytes-no_subject,0.7227584413763285,1634236800000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634285530000,1634284870000,60ed840f588aa700127280d6,mysql#status#cache#table#open_cache#hits-no_subject,0.7272286962368045,1634285710000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634285530000,1634284870000,60ed840f588aa700127280d6,mysql#status#bytes#received-no_subject,0.7208757933297285,1634285710000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634285530000,1634284870000,60ed840f588aa700127280d6,mysql#status#questions-no_subject,0.7201582027622452,1634285710000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634285530000,1634284870000,60ed840f588aa700127280d6,mysql#status#queries-no_subject,0.7252844730702007,1634285710000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634285530000,1634284870000,60ed840f588aa700127280d6,mysql#status#bytes#sent-no_subject,0.731446797736806,1634285710000
linux60effb4aa06f320011336762,linux60effb4aa06f320011336762,1634312120000,1634311160000,60ed840f588aa700127280d6,system#memory#actual#used#pct-no_subject,0.7180453542776638,1634312300000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311220000,1634310550000,60ed840f588aa700127280d6,mysql#galera_status#cert#interval-no_subject,0.7682562863048547,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311220000,1634310550000,60ed840f588aa700127280d6,mysql#galera_status#local#send#queue_avg-no_subject,0.7831318321185735,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311760000,1634311220000,60ed840f588aa700127280d6,mysql#galera_status#cluster#conf_id-no_subject,0.726310307333449,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634312120000,1634311220000,60ed840f588aa700127280d6,mysql#status#innodb#buffer_pool#pages#data-no_subject,0.98050639836619,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311280000,1634310490000,60ed840f588aa700127280d6,mysql#status#max_used_connections-no_subject,0.7749049754184664,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311280000,1634310310000,60ed840f588aa700127280d6,mysql#status#cache#table#open_cache#overflows-no_subject,0.7245234471059551,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634312000000,1634311220000,60ed840f588aa700127280d6,mysql#status#innodb#buffer_pool#pages#misc-no_subject,0.9839159885240583,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311700000,1634311280000,60ed840f588aa700127280d6,mysql#status#threads#cached-no_subject,0.7089505911542396,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311220000,1634310490000,60ed840f588aa700127280d6,mysql#galera_status#local#recv#queue_max-no_subject,0.7363043871124321,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311280000,1634310310000,60ed840f588aa700127280d6,mysql#status#threads#created-no_subject,0.7025533799257956,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311220000,1634310430000,60ed840f588aa700127280d6,mysql#galera_status#local#send#queue_max-no_subject,0.855123869548791,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311220000,1634310430000,60ed840f588aa700127280d6,mysql#galera_status#local#recv#queue-no_subject,0.7475613728855203,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311220000,1634310550000,60ed840f588aa700127280d6,mysql#galera_status#flow_ctl#sent-no_subject,0.995,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311280000,1634310370000,60ed840f588aa700127280d6,mysql#status#cache#table#open_cache#misses-no_subject,0.7228390540274661,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311760000,1634310310000,60ed840f588aa700127280d6,mysql#status#threads#connected-no_subject,0.7486396109907324,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634312120000,1634311220000,60ed840f588aa700127280d6,mysql#status#innodb#buffer_pool#bytes#data-no_subject,0.98050639836619,1634312360000
