index,first_hour_average,histogram_bins,least_squares,mean_subtraction_cumulation,median_absolute_deviation,stddev_from_average,stddev_from_moving_average,walter
system#process#cpu#total#value-no_subject,0.02412,0.35514,0.10608,0.05957,0.01852,0.07082,0.36574,0
